typhoon,actual,predicted
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,1,0
mangkhut2018,1,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,1,0
mangkhut2018,1,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,1
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mangkhut2018,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,1,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,1,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,1,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,1,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,1,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,1,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,1,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,1,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,1,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,1,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,0
mekkhala2015,0,1
melor2015,0,1
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,1
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,1,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,1
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,1,0
melor2015,0,1
melor2015,0,1
melor2015,1,1
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,1
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,1,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,1
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,1
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,0
melor2015,1,0
melor2015,0,0
melor2015,0,0
melor2015,0,1
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,1
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,0,0
melor2015,1,1
melor2015,0,0
melor2015,0,0
meranti2016,0,0
meranti2016,0,1
meranti2016,0,0
meranti2016,0,1
meranti2016,1,0
meranti2016,0,0
meranti2016,0,0
meranti2016,0,0
meranti2016,0,0
meranti2016,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,1
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,1
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,1
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
molave2020,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
mujigae2015,0,0
